ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI,discretized_Year
29001,Dmitry Mikhaylovich Dobroskok,1,0.2250000000000001,74,4,0.5,0,1,14,157,0,0.18630815073643048,1
29009,Nataliya Volodymyrivna Dobrynska,0,0.275,91,4,0.5,0,1,2,51,2,0.20494466144817713,1
29021,Nika Dobud,1,0.275,18,6,0.75,0,2,48,373,2,0.4374359216193394,2
29024,Bevan John Docherty,1,0.30000000000000004,64,2,0.25,0,0,46,369,1,0.19454317165566215,0
29024,Bevan John Docherty,1,0.4,64,4,0.5,0,1,46,369,0,0.19454317165566215,1
29030,Sbastien Dockier,1,0.275,7,8,1.0,0,3,23,211,1,0.28626218603364895,2
29041,"Alvaro Affonso ""Doda"" de Miranda Neto",1,0.30000000000000004,10,0,0.0,0,6,15,166,0,0.3049135074542959,0
29052,Sophie Dodmont,0,0.4750000000000001,29,4,0.5,0,1,1,12,0,0.40892482219453663,1
29053,Dalibor Doder,1,0.45000000000000007,81,6,0.75,0,2,22,209,1,0.2859511212280941,2
29071,"Benjamin Philip ""Ben"" Dodwell",1,0.32500000000000007,3,0,0.0,0,6,30,239,0,0.2952976465575009,0
29082,Luke Doerner,1,0.32500000000000007,3,4,0.5,0,1,23,211,0,0.2929917217363095,1
29095,Anna Aleksandre Dogonadze-Lilkendey,0,0.4,32,2,0.25,0,0,45,368,2,0.19682194993876,0
29114,John-John Dohmen,1,0.32500000000000007,7,8,1.0,0,3,23,211,1,0.24942276241255246,2
29141,Aleksandr Dokturishvili,1,0.2250000000000001,93,2,0.25,0,0,50,400,2,0.3331170126029097,0
29145,"Thomas Fitzgerald ""Tom"" Dolan",1,0.2250000000000001,92,0,0.0,0,6,40,325,1,0.20907388357809387,0
29145,"Thomas Fitzgerald ""Tom"" Dolan",1,0.2250000000000001,92,0,0.0,0,6,40,330,2,0.20907388357809387,0
29204,Tiberiu Alexandru Dolniceanu,1,0.2250000000000001,72,6,0.75,0,2,16,172,1,0.2994811037554248,2
29217,Amanda Doman,0,0.275,3,2,0.25,0,0,38,304,1,0.23071619012452993,0
29229,Rudolf Dombi,1,0.25,35,6,0.75,0,2,10,103,2,0.2921506156006336,2
29282,Slvia Domnguez Fernndez,0,0.3500000000000001,24,8,1.0,0,3,5,65,1,0.2536565885300043,2
29288,Davor Dominikovi,1,0.275,18,2,0.25,0,0,22,209,2,0.28903341220664047,0
29296,Oksana Aleksandrovna Domnina,0,0.25,74,5,0.625,1,8,17,181,0,0.1399624806111256,1
29297,Apisai Raviyawa Domolailai,1,0.30000000000000004,27,8,1.0,0,3,31,252,2,0.3512221465138696,2
29305,Darya Vladimirovna Domracheva,0,0.20000000000000007,8,5,0.625,1,8,7,76,0,0.18930591435177657,1
29305,Darya Vladimirovna Domracheva,0,0.30000000000000004,8,7,0.875,1,5,7,74,2,0.18930591435177657,2
29305,Darya Vladimirovna Domracheva,0,0.30000000000000004,8,7,0.875,1,5,7,75,2,0.18930591435177657,2
29305,Darya Vladimirovna Domracheva,0,0.30000000000000004,8,7,0.875,1,5,7,76,2,0.18930591435177657,2
29312,Marco Donadel,1,0.15000000000000002,42,2,0.25,0,0,18,185,0,0.2476538114712663,0
29315,Stefano Donagrandi,1,0.3500000000000001,42,3,0.375,1,7,39,310,2,0.224386594623617,1
29317,Claire Christine Donahue,0,0.20000000000000007,92,6,0.75,0,2,40,342,2,0.22283111200691785,2
29321,Jason Thomas Donald,1,0.20000000000000007,92,4,0.5,0,1,4,63,0,0.3121439594021911,1
29336,Fabrizio Donato,1,0.5,42,6,0.75,0,2,2,36,0,0.2613713833634609,2
29366,Dong Bin,1,0.30000000000000004,14,8,1.0,0,3,2,36,0,0.25074231353659093,2
29368,Dong Dong,1,0.10000000000000003,14,4,0.5,0,1,45,367,0,0.17979890622482797,1
29368,Dong Dong,1,0.20000000000000007,14,6,0.75,0,2,45,367,2,0.17979890622482797,2
29368,Dong Dong,1,0.30000000000000004,14,8,1.0,0,3,45,367,1,0.17979890622482797,2
29382,Dong Zhaozhi,1,0.275,14,0,0.0,0,6,16,170,1,0.2730602434913707,0
29382,Dong Zhaozhi,1,0.375,14,2,0.25,0,0,16,170,1,0.2730602434913707,0
29385,Tea Gayozovna Donguzashvili,0,0.32500000000000007,74,2,0.25,0,0,25,225,0,0.5973010695214005,0
29413,"Wilhelmina Petronella Ardina Maria ""Mijntje"" Donners",0,0.275,60,0,0.0,0,6,23,212,0,0.18569259333909816,0
29413,"Wilhelmina Petronella Ardina Maria ""Mijntje"" Donners",0,0.375,60,2,0.25,0,0,23,212,1,0.18569259333909816,0
29434,Ulyana Vyacheslavovna Donskova,0,0.10000000000000003,74,6,0.75,0,2,29,236,2,0.13165494564806973,2
29484,Xavier Elle Dorfman,1,0.30000000000000004,29,0,0.0,0,6,30,242,2,0.21304530742616878,0
29485,Michaela Dorfmeister,0,0.42500000000000004,4,3,0.375,1,7,0,6,2,0.290936808152353,1
29485,Michaela Dorfmeister,0,0.42500000000000004,4,3,0.375,1,7,0,8,2,0.290936808152353,1
29493,Marie Dorin-Habert,0,0.20000000000000007,29,5,0.625,1,8,7,79,0,0.16078488997093077,1
29493,Marie Dorin-Habert,0,0.20000000000000007,29,5,0.625,1,8,7,77,1,0.16078488997093077,1
29508,Dorjnyambuugiin Otgondalai,1,0.32500000000000007,58,8,1.0,0,3,9,90,0,0.19497722300605314,2
29512,Munkhbayar Dorjsuren,0,0.6000000000000001,32,4,0.5,0,1,33,283,0,0.1285809183419387,1
29513,Dorjsurengiin Sumiya,0,0.25,58,8,1.0,0,3,25,226,1,0.25630655412644654,2
29520,Sam Dorman,1,0.2250000000000001,92,8,1.0,0,3,14,158,1,0.31254716210303646,2
29534,Oksana Anatolyevna Dorodnova,0,0.275,74,0,0.0,0,6,30,250,0,0.33234191820494796,0
29535,Dmitry Anatolyevich Dorofeyev,1,0.3500000000000001,74,3,0.375,1,7,39,309,1,0.3294422105261341,1
29580,Giovani dos Santos Ramrez,1,0.20000000000000007,57,6,0.75,0,2,18,185,2,0.2727968813422531,2
29618,Sara Dosho,0,0.15000000000000002,45,8,1.0,0,3,50,407,2,0.370247056567129,2
29627,Josef Dostl,1,0.10000000000000003,20,6,0.75,0,2,10,106,0,0.39413576046068877,2
29627,Josef Dostl,1,0.20000000000000007,20,8,1.0,0,3,10,107,1,0.39413576046068877,2
29627,Josef Dostl,1,0.20000000000000007,20,8,1.0,0,3,10,106,0,0.39413576046068877,2
29639,Serhiy Mykolaiovych Dotsenko,1,0.15000000000000002,91,0,0.0,0,6,9,93,1,0.2316974488060657,0
29663,Natasa Douchev-Janics,0,0.17500000000000004,35,2,0.25,0,0,10,114,2,0.24056010560930907,0
29663,Natasa Douchev-Janics,0,0.17500000000000004,35,2,0.25,0,0,10,111,2,0.24056010560930907,0
29663,Natasa Douchev-Janics,0,0.275,35,4,0.5,0,1,10,111,2,0.24056010560930907,1
29663,Natasa Douchev-Janics,0,0.275,35,4,0.5,0,1,10,112,1,0.24056010560930907,1
29663,Natasa Douchev-Janics,0,0.375,35,6,0.75,0,2,10,113,0,0.24056010560930907,2
29663,Natasa Douchev-Janics,0,0.375,35,6,0.75,0,2,10,111,1,0.24056010560930907,2
29671,Drew Doughty,1,0.125,12,5,0.625,1,8,24,213,2,0.3591842745008027,1
29671,Drew Doughty,1,0.2250000000000001,12,7,0.875,1,5,24,213,2,0.3591842745008027,2
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",0,0.025000000000000022,92,6,0.75,0,2,21,207,2,0.18219291812973148,2
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",0,0.025000000000000022,92,6,0.75,0,2,21,208,2,0.18219291812973148,2
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",0,0.125,92,8,1.0,0,3,21,208,2,0.18219291812973148,2
29709,Rowley Douglas,1,0.20000000000000007,30,0,0.0,0,6,30,238,2,0.20953934189600631,0
29713,Douglas dos Santos Justino de Melo,1,0.17500000000000004,10,8,1.0,0,3,18,185,2,0.25651282863060365,2
29718,David Douillet,1,0.4,29,0,0.0,0,6,25,218,2,0.5109920260758737,0
29722,Owain Daniel John Doull,1,0.20000000000000007,30,8,1.0,0,3,13,143,2,0.23579887244374376,2
29751,Robert Jeffrey Dover,1,0.7250000000000001,92,0,0.0,0,6,15,164,0,0.21377856877779366,0
29751,Robert Jeffrey Dover,1,0.8250000000000002,92,2,0.25,0,0,15,164,0,0.21377856877779366,0
29752,Pavel Nikolayevich Dovgal,1,0.2250000000000001,8,0,0.0,0,6,27,231,0,0.23417899271097375,0
29762,Nataliya Viktorivna Dovhodko,0,0.15000000000000002,91,6,0.75,0,2,30,250,2,0.24286568750401327,2
29848,Ana oki,0,0.45000000000000007,59,6,0.75,0,2,22,210,1,0.22925106254798033,2
29849,Novak okovi,1,0.15000000000000002,78,4,0.5,0,1,44,363,0,0.24524620028843458,1
29868,Duje Draganja,1,0.15000000000000002,18,2,0.25,0,0,40,331,1,0.23250426594863205,0
29875,"Stacy Rene Dragila (Mikaelsen-, -Waltz)",0,0.3500000000000001,92,0,0.0,0,6,2,56,2,0.2002371741018537,0
29879,Gabriela Drgoi,0,0.0,72,4,0.5,0,1,21,208,0,0.1036554245460341,1
29890,Marian Drgulescu,1,0.20000000000000007,72,2,0.25,0,0,21,203,0,0.2842486105148153,0
29890,Marian Drgulescu,1,0.20000000000000007,72,2,0.25,0,0,21,196,1,0.2842486105148153,0
29890,Marian Drgulescu,1,0.20000000000000007,72,2,0.25,0,0,21,198,0,0.2842486105148153,0
29894,Mark Dragunski,1,0.45000000000000007,32,2,0.25,0,0,22,209,1,0.37615279413841374,0
29899,Felix Drahotta,1,0.30000000000000004,32,8,1.0,0,3,30,238,1,0.32213022629500054,2
29928,"Christopher James ""Chris"" Draper",1,0.275,30,2,0.25,0,0,32,262,0,0.23560347252371416,0
29958,Heike Gabriela Drechsler (Daute-),0,0.5,32,0,0.0,0,6,2,54,2,0.194846856727649,0
29965,Lachlan George Dreher,1,0.45000000000000007,3,0,0.0,0,6,23,211,0,0.31254716210303646,0
29972,Daumants Dreikens,1,0.3500000000000001,52,7,0.875,1,5,8,80,1,0.4158850564683061,2
29989,Caeleb Remel Dressel,1,0.10000000000000003,92,8,1.0,0,3,40,326,2,0.2704484020153678,2
29989,Caeleb Remel Dressel,1,0.10000000000000003,92,8,1.0,0,3,40,327,2,0.2704484020153678,2
29996,Dmitry Nikolayevich Drevin,1,0.07500000000000001,74,0,0.0,0,6,21,203,0,0.18569259333909816,0
30018,"Pamela Kristine ""Pam"" Dreyer (-Sunkinen)",0,0.2250000000000001,92,3,0.375,1,7,24,214,0,0.32780966580785065,1
30028,Annika Elise Madsen Dries,0,0.125,92,6,0.75,0,2,48,374,2,0.3356641169514969,2
30030,Steffen Driesen,1,0.17500000000000004,32,2,0.25,0,0,40,327,1,0.2795542884492145,0
30070,Marie-ve Drolet,0,0.125,12,1,0.125,1,4,34,291,0,0.21517176693367634,0
30070,Marie-ve Drolet,0,0.42500000000000004,12,7,0.875,1,5,34,291,1,0.21517176693367634,2
30088,Deena Michelle Drossin-Kastor,0,0.4,92,2,0.25,0,0,2,55,0,0.11256211289070639,0
30097,Derek Drouin,1,0.17500000000000004,12,6,0.75,0,2,2,30,0,0.21763291815860297,2
30097,Derek Drouin,1,0.275,12,8,1.0,0,3,2,30,2,0.21763291815860297,2
30122,Greg Drummond,1,0.25,30,7,0.875,1,5,12,132,1,0.21600980975544937,2
30123,"Jonathan A. ""Jon"" Drummond",1,0.42500000000000004,92,0,0.0,0,6,2,20,2,0.2950238447234448,0
30126,Daniela Druncea,0,0.25,72,8,1.0,0,3,30,246,0,0.23417899271097375,2
30129,"Christopher Ellis ""Chris"" Drury",1,0.25,92,1,0.125,1,4,24,213,1,0.3662171608984206,0
30129,"Christopher Ellis ""Chris"" Drury",1,0.45000000000000007,92,5,0.625,1,8,24,213,1,0.3662171608984206,1
30136,Paul Drux,1,0.15000000000000002,32,8,1.0,0,3,22,209,0,0.40945257129142976,2
30156,Alexander Mah Owens Drysdale,1,0.3500000000000001,64,4,0.5,0,1,30,245,0,0.32213022629500054,1
30156,Alexander Mah Owens Drysdale,1,0.45000000000000007,64,6,0.75,0,2,30,245,2,0.32213022629500054,2
30156,Alexander Mah Owens Drysdale,1,0.55,64,8,1.0,0,3,30,245,2,0.32213022629500054,2
30178,Du Jing,0,0.2250000000000001,14,4,0.5,0,1,3,62,2,0.28782351967560227,1
30180,Du Li,0,0.17500000000000004,14,2,0.25,0,0,33,280,2,0.14855407467127857,0
30180,Du Li,0,0.275,14,4,0.5,0,1,33,282,2,0.14855407467127857,1
30180,Du Li,0,0.4750000000000001,14,8,1.0,0,3,33,280,1,0.14855407467127857,2
30180,Du Li,0,0.4750000000000001,14,8,1.0,0,3,33,282,0,0.14855407467127857,2
30216,Duan Jingli,0,0.30000000000000004,14,8,1.0,0,3,30,251,0,0.267305634362208,2
30245,Jeroen Dubbeldam,1,0.30000000000000004,60,0,0.0,0,6,15,165,2,0.3043039068857558,0
30298,Hugues Duboscq,1,0.17500000000000004,29,2,0.25,0,0,40,318,0,0.25573796110777225,0
30298,Hugues Duboscq,1,0.275,29,4,0.5,0,1,40,318,0,0.25573796110777225,1
30298,Hugues Duboscq,1,0.275,29,4,0.5,0,1,40,322,0,0.25573796110777225,1
30337,"Matthew ""Matt"" Duchene",1,0.20000000000000007,12,7,0.875,1,5,24,213,2,0.3915305405543361,2
30351,Eike Duckwitz,1,0.2250000000000001,32,2,0.25,0,0,23,211,0,0.23417899271097375,0
30384,"Alyson ""Aly"" Dudek",0,0.10000000000000003,92,5,0.625,1,8,34,291,0,0.18930591435177657,1
30394,Kseniya Pavlovna Dudkina,0,0.050000000000000044,74,6,0.75,0,2,29,236,2,0.0772046009083297,2
30410,Yobal Dueas Martnez,1,0.32500000000000007,19,0,0.0,0,6,4,63,1,0.35888565754207435,0
30412,Brian Matthew Duensing,1,0.25,92,4,0.5,0,1,4,63,0,0.3830485712360847,1
30426,Jason Paul Duff,1,0.30000000000000004,3,0,0.0,0,6,23,211,0,0.2560886028200958,0
30447,Frdric Dufour,1,0.32500000000000007,29,2,0.25,0,0,30,243,1,0.23918500079789817,0
30453,Chlo Dufour-Lapointe,0,0.17500000000000004,12,7,0.875,1,5,19,193,1,0.2391069228739674,2
30454,Justine Dufour-Lapointe,0,0.10000000000000003,12,7,0.875,1,5,19,193,2,0.17662613313784514,2
30475,Meghan Duggan,0,0.17500000000000004,92,5,0.625,1,8,24,214,1,0.25612262214463444,1
30475,Meghan Duggan,0,0.275,92,7,0.875,1,5,24,214,1,0.25612262214463444,2
30480,Dmitry Yevgenyevich Dugin,1,0.42500000000000004,74,0,0.0,0,6,48,373,1,0.3029250090589529,0
30491,Meagan Duhamel,0,0.32500000000000007,12,7,0.875,1,5,17,183,1,0.22590338172140323,2
30505,Charlotte Susan Jane Dujardin,0,0.30000000000000004,30,6,0.75,0,2,15,163,2,0.16712333400518842,2
30505,Charlotte Susan Jane Dujardin,0,0.30000000000000004,30,6,0.75,0,2,15,164,2,0.16712333400518842,2
30505,Charlotte Susan Jane Dujardin,0,0.4,30,8,1.0,0,3,15,163,2,0.16712333400518842,2
30505,Charlotte Susan Jane Dujardin,0,0.4,30,8,1.0,0,3,15,164,1,0.16712333400518842,2
30509,Julia Dujmovits,0,0.275,4,7,0.875,1,5,37,302,2,0.20831993060567366,2
30526,Martins Dukurs,1,0.25,52,5,0.625,1,8,35,292,1,0.2730602434913707,1
30526,Martins Dukurs,1,0.3500000000000001,52,7,0.875,1,5,35,292,1,0.2730602434913707,2
30548,Troy Matthew Bek Dumais,1,0.42500000000000004,92,6,0.75,0,2,14,158,0,0.2843759956212625,2
30560,Cline Dumerc,0,0.375,29,6,0.75,0,2,5,65,1,0.20158936429752983,2
30565,Maria Magdalena Dumitrache,0,0.20000000000000007,72,0,0.0,0,6,30,246,2,0.2747789986559134,0
30572,Rare Dumitrescu,1,0.32500000000000007,72,6,0.75,0,2,16,172,1,0.24931890315313954,2
30576,Alina Alexandra Dumitru (-Croitoru),0,0.25,72,4,0.5,0,1,25,221,2,0.15382791094260595,1
30576,Alina Alexandra Dumitru (-Croitoru),0,0.3500000000000001,72,6,0.75,0,2,25,221,1,0.15382791094260595,2
30599,Franck Dumoulin,1,0.32500000000000007,29,0,0.0,0,6,33,269,2,0.3077733600358765,0
30601,Tom Dumoulin,1,0.25,60,8,1.0,0,3,13,136,1,0.18081786755373075,2
30615,Vitaly Vladimirovich Dunaytsev,1,0.2250000000000001,74,8,1.0,0,3,9,89,0,0.20510947839633553,2
30632,"Timothy Theodore ""Tim"" Duncan",1,0.32500000000000007,92,2,0.25,0,0,5,64,0,0.2529864611509327,0
30649,"Michael F. ""Mike"" Dunham",1,0.3500000000000001,92,1,0.125,1,4,24,213,1,0.31428857210578676,0
30661,Fitzroy Junior Dunkley,1,0.20000000000000007,43,8,1.0,0,3,2,21,1,0.19536789775864039,2
30664,Joshua Dunkley-Smith,1,0.20000000000000007,3,6,0.75,0,2,30,239,1,0.33659027471236613,2
30664,Joshua Dunkley-Smith,1,0.30000000000000004,3,8,1.0,0,3,30,239,1,0.33659027471236613,2
30699,"Patricia ""Tricia"" Dunn-Luoma",0,0.30000000000000004,92,1,0.125,1,4,24,214,1,0.22961659447226268,0
30699,"Patricia ""Tricia"" Dunn-Luoma",0,0.4,92,3,0.375,1,7,24,214,0,0.22961659447226268,1
30729,Imke Duplitzer,0,0.3500000000000001,32,2,0.25,0,0,16,179,1,0.2506216649977986,0
30765,Lori Dupuis,0,0.3500000000000001,12,1,0.125,1,4,24,214,2,0.3103052969472859,0
30781,Andrea Duran,0,0.2250000000000001,92,4,0.5,0,1,38,304,1,0.20831993060567366,1
30807,Kevin Wayne Durant,1,0.20000000000000007,92,6,0.75,0,2,5,64,2,0.301821790155661,2
30807,Kevin Wayne Durant,1,0.30000000000000004,92,8,1.0,0,3,5,64,2,0.301821790155661,2
30808,Scott David Durant,1,0.32500000000000007,30,8,1.0,0,3,30,238,2,0.30843454679966287,2
30882,"Nathaniel James ""Nate"" Dusing",1,0.15000000000000002,92,0,0.0,0,6,40,328,1,0.2886238018528853,0
30882,"Nathaniel James ""Nate"" Dusing",1,0.25,92,2,0.25,0,0,40,326,0,0.2886238018528853,0
30884,Hasanboy Dusmatov,1,0.20000000000000007,93,8,1.0,0,3,9,87,2,0.1781675261320378,2
30913,Yogeshwar Dutt,1,0.3500000000000001,37,6,0.75,0,2,50,397,0,0.2558549712404167,2
30918,Phillip Peter Dutton,1,0.55,3,0,0.0,0,6,15,168,2,0.2843759956212625,0
30918,Phillip Peter Dutton,1,0.925,92,8,1.0,0,3,15,167,0,0.2843759956212625,2
30940,Giorvis Duvergel Rojas,1,0.32500000000000007,19,4,0.5,0,1,4,63,1,0.2950238447234448,1
30943,Kristine Duvholt (-Havns),0,0.275,63,0,0.0,0,6,22,210,0,0.26109769498468693,0
30948,Robin Duvillard,1,0.375,29,7,0.875,1,5,11,120,0,0.23918500079789817,2
30950,Domagoj Duvnjak,1,0.2250000000000001,18,6,0.75,0,2,22,209,0,0.32233418784896894,2
30954,Talant Mushanbetovich Duyshebayev,1,0.42500000000000004,24,0,0.0,0,6,22,209,0,0.3830485712360847,0
31012,Conor James Dwyer,1,0.20000000000000007,92,6,0.75,0,2,40,328,2,0.25954136214678447,2
31012,Conor James Dwyer,1,0.30000000000000004,92,8,1.0,0,3,40,324,0,0.25954136214678447,2
31012,Conor James Dwyer,1,0.30000000000000004,92,8,1.0,0,3,40,328,2,0.25954136214678447,2
31015,Jamie Raymond Dwyer,1,0.25,3,2,0.25,0,0,23,211,2,0.2546569545321533,0
31015,Jamie Raymond Dwyer,1,0.3500000000000001,3,4,0.5,0,1,23,211,0,0.2546569545321533,1
31015,Jamie Raymond Dwyer,1,0.45000000000000007,3,6,0.75,0,2,23,211,0,0.2546569545321533,2
31019,"Patrick ""Pat"" Dwyer",1,0.275,3,2,0.25,0,0,2,21,1,0.26613361998536933,0
31021,Aleksandr Igorevich Dyachenko,1,0.17500000000000004,74,6,0.75,0,2,10,104,2,0.3418405780774849,2
31022,Aleksey Vladimirovich Dyachenko,1,0.25,74,2,0.25,0,0,16,172,0,0.28386895518782507,0
31023,Yekaterina Vladimirovna Dyachenko,0,0.32500000000000007,74,8,1.0,0,3,16,177,2,0.14782332914010266,2
31041,Ivan Fyodorovich Dychko,1,0.15000000000000002,46,6,0.75,0,2,9,92,0,0.2189261547347363,2
31041,Ivan Fyodorovich Dychko,1,0.25,46,8,1.0,0,3,9,92,0,0.2189261547347363,2
31055,Chlo Dygert (-Owen),0,0.10000000000000003,92,8,1.0,0,3,13,154,1,0.20961634080480307,2
31074,Svetlana Aleksandrovna Dyomina (Yakimova-),0,0.6000000000000001,74,0,0.0,0,6,33,281,1,0.18930591435177657,0
31103,Rumyana Dimitrova Dzhadzharova-Neykova,0,0.30000000000000004,11,0,0.0,0,6,30,251,1,0.29738702311818355,0
31103,Rumyana Dimitrova Dzhadzharova-Neykova,0,0.4,11,2,0.25,0,0,30,251,0,0.29738702311818355,0
31103,Rumyana Dimitrova Dzhadzharova-Neykova,0,0.5,11,4,0.5,0,1,30,251,2,0.29738702311818355,1
31109,Kamil Aliyevich Dzhamaludinov,1,0.15000000000000002,74,0,0.0,0,6,9,84,0,0.18630815073643048,0
31127,Yuliya Valentynivna Dzhyma,0,0.20000000000000007,91,7,0.875,1,5,7,77,2,0.28057264035955964,2
31153,Mirza Domba,1,0.30000000000000004,18,2,0.25,0,0,22,209,2,0.2771243342422137,0
31165,Sean Patrick Eadie,1,0.4,3,0,0.0,0,6,13,144,0,0.42311035232465066,0
31205,Ashton James Eaton,1,0.2250000000000001,92,6,0.75,0,2,2,27,2,0.26613361998536933,2
31205,Ashton James Eaton,1,0.32500000000000007,92,8,1.0,0,3,2,27,2,0.26613361998536933,2
31216,Yukiko Ebata,0,0.17500000000000004,45,6,0.75,0,2,47,372,0,0.2442658497633512,2
31224,Eskild Balschmidt Ebbesen,1,0.32500000000000007,21,0,0.0,0,6,30,242,0,0.22590338172140312,0
31224,Eskild Balschmidt Ebbesen,1,0.42500000000000004,21,2,0.25,0,0,30,242,2,0.22590338172140312,0
31224,Eskild Balschmidt Ebbesen,1,0.525,21,4,0.5,0,1,30,242,2,0.22590338172140312,1
31224,Eskild Balschmidt Ebbesen,1,0.625,21,6,0.75,0,2,30,242,0,0.22590338172140312,2
31236,Stephan Eberharter,1,0.42500000000000004,4,1,0.125,1,4,0,1,0,0.3418405780774849,0
31236,Stephan Eberharter,1,0.42500000000000004,4,1,0.125,1,4,0,4,1,0.3418405780774849,0
31236,Stephan Eberharter,1,0.42500000000000004,4,1,0.125,1,4,0,2,2,0.3418405780774849,0
31259,Thomas Ebert,1,0.30000000000000004,21,0,0.0,0,6,30,242,0,0.20853559052537762,0
31259,Thomas Ebert,1,0.4,21,2,0.25,0,0,30,242,2,0.20853559052537762,0
31259,Thomas Ebert,1,0.5,21,4,0.5,0,1,30,242,2,0.20853559052537762,1
31270,Masashi Ebinuma,1,0.17500000000000004,45,6,0.75,0,2,25,216,0,0.2506850010077827,2
31270,Masashi Ebinuma,1,0.275,45,8,1.0,0,3,25,216,0,0.2506850010077827,2
31279,Luzia Ebnther,0,0.375,79,1,0.125,1,4,12,133,1,0.3262724359570358,0
31280,Faissal Ebnoutalib,1,0.3500000000000001,32,0,0.0,0,6,43,357,1,0.2719396069183353,0
31296,Fernando Echavarri Erasum,1,0.5,24,4,0.5,0,1,32,260,2,0.267305634362208,1
31301,Tmara Echegoyen Domnguez,0,0.32500000000000007,24,6,0.75,0,2,32,266,2,0.25828541921579584,2
31326,Torsten Eckbrett,1,0.2250000000000001,32,4,0.5,0,1,10,106,0,0.2528380347546806,1
31342,Tiril Kampenhaug Eckhoff,0,0.20000000000000007,63,7,0.875,1,5,7,73,2,0.2337525818018421,2
31342,Tiril Kampenhaug Eckhoff,0,0.20000000000000007,63,7,0.875,1,5,7,75,0,0.2337525818018421,2
31342,Tiril Kampenhaug Eckhoff,0,0.20000000000000007,63,7,0.875,1,5,7,77,0,0.2337525818018421,2
31360,"Jessica Jane ""Jess"" Eddie",0,0.4,30,8,1.0,0,3,30,246,1,0.2730602434913707,2
31370,Peta Louise Edebone,0,0.4,3,0,0.0,0,6,38,304,0,0.2442658497633512,0
31370,Peta Louise Edebone,0,0.5,3,2,0.25,0,0,38,304,1,0.2442658497633512,0
31377,Tino Edelmann,1,0.2250000000000001,32,5,0.625,1,8,28,235,0,0.20238322417209742,1
31381,der Francis Carbonera,1,0.42500000000000004,10,8,1.0,0,3,47,371,2,0.3210846974593039,2
31391,Simon Eder,1,0.275,4,5,0.625,1,8,7,72,1,0.2506216649977986,1
31391,Simon Eder,1,0.375,4,7,0.875,1,5,7,72,0,0.2506216649977986,2
31400,Ross Samuel Edgar,1,0.25,30,4,0.5,0,1,13,137,1,0.3224040281290569,1
31411,Johan Niklas Edin,1,0.32500000000000007,81,7,0.875,1,5,12,132,0,0.37200784523217534,2
31419,Ulf Niklas Alexander Edler,1,0.30000000000000004,81,7,0.875,1,5,24,213,1,0.3587110474609412,2
31425,Jonas Inge Rikard Edman,1,0.45000000000000007,81,0,0.0,0,6,33,276,2,0.2492343953427666,0
31433,"Alexander ""Alex"" Edmondson",1,0.17500000000000004,3,8,1.0,0,3,13,143,1,0.24023759872185635,2
31434,Annette Edmondson,0,0.125,3,6,0.75,0,2,13,150,0,0.23436251981153478,2
31457,Ann-Louise Carina Edstrand,0,0.275,81,1,0.125,1,4,24,214,0,0.20530975810442542,0
31457,Ann-Louise Carina Edstrand,0,0.375,81,3,0.375,1,7,24,214,1,0.20530975810442542,1
31473,Anthony John Edwards,1,0.30000000000000004,3,0,0.0,0,6,30,242,1,0.2147890906641079,0
31473,Anthony John Edwards,1,0.4,3,2,0.25,0,0,30,242,1,0.2147890906641079,0
31487,Jonathan David Edwards,1,0.4750000000000001,30,0,0.0,0,6,2,36,2,0.2292465993821522,0
31507,Teresa Edwards,0,0.525,92,0,0.0,0,6,5,65,2,0.23369223389487404,0
31508,Torri Mechelle Edwards,0,0.20000000000000007,92,0,0.0,0,6,2,43,0,0.2135541703166528,0
31513,Batrice Edwige,0,0.30000000000000004,29,8,1.0,0,3,22,210,1,0.25354853731612725,2
31542,Ayano Egami,0,0.125,45,0,0.0,0,6,41,349,1,0.1764079636721434,0
31545,"Kenneth ""Kenny"" Egan",1,0.275,40,4,0.5,0,1,9,88,1,0.25943250333863255,1
31551,Aaron Egbele,1,0.25,61,2,0.25,0,0,2,20,0,0.2849412913030577,0
31572,Gerritjan Eggenkamp,1,0.32500000000000007,60,2,0.25,0,0,30,238,1,0.2874803248055722,0
31592,Romy Eggimann,0,0.07500000000000001,79,7,0.875,1,5,24,214,0,0.22573639614100938,2
31595,Markus Eggler,1,0.45000000000000007,79,1,0.125,1,4,12,132,0,0.38322561777652175,0
31595,Markus Eggler,1,0.6500000000000001,79,5,0.625,1,8,12,132,0,0.38322561777652175,1
31599,"Richard Phillip ""Ric"" Egington",1,0.3500000000000001,30,4,0.5,0,1,30,238,1,0.34971157764337735,1
31599,"Richard Phillip ""Ric"" Egington",1,0.45000000000000007,30,6,0.75,0,2,30,238,0,0.34971157764337735,2
31604,Nathan John Eglington,1,0.20000000000000007,3,2,0.25,0,0,23,211,2,0.31025305916206913,0
31634,Naito Ehara,1,0.20000000000000007,45,8,1.0,0,3,40,328,0,0.17302728388670396,2
31641,Marcus Ehning,1,0.275,32,0,0.0,0,6,15,166,2,0.24634796311346807,0
31729,Marten Eikelboom,1,0.275,60,0,0.0,0,6,23,211,2,0.22590338172140312,0
